RowId,Location
1,66.67050647735596
2,36.24716663360596
3,28.479788303375244
4,36.229132890701294
5,60.27286720275879
6,37.80334424972534
7,73.7186336517334
8,37.85815715789795
9,35.34296464920044
10,37.2672815322876
11,22.1806583404541
12,37.57623553276062
13,57.20329570770264
14,26.771215438842773
15,80.26742362976074
16,28.659929752349854
17,38.48457670211792
18,27.333337783813477
19,14.839516639709473
20,28.943876266479492
21,48.56321257352829
22,51.5150066614151
23,63.34316682815552
24,76.41171455383301
25,32.71266317367554
26,76.72447299957275
27,47.98937878757715
28,69.43669366836548
29,47.93484918773174
30,84.50347709655762
31,66.82754802703857
32,36.98134732246399
33,28.581634998321533
34,37.89386701583862
35,59.87029838562012
36,38.18090057373047
37,74.17999649047852
38,37.432631492614746
39,35.8578085899353
40,38.66472816467285
41,21.794548988342285
42,39.085304260253906
43,56.028772830963135
44,30.092097759246826
45,80.00702476501465
46,29.917174816131592
47,38.56838607788086
48,30.577397346496582
49,15.009713172912598
50,30.46215534210205
51,48.059871554374695
52,60.8155403137207
53,64.78621673583984
54,76.9370641708374
55,33.469669818878174
56,77.0564832687378
57,48.90355333685875
58,73.11883735656738
59,48.3800213187933
60,84.11635780334473
61,65.84319019317627
62,37.21052813529968
63,30.342254161834717
64,38.202149391174316
65,58.78433704376221
66,38.43672180175781
67,72.51730728149414
68,37.65136456489563
69,36.60411214828491
70,38.93029761314392
71,23.52780246734619
72,39.44666576385498
73,56.08107089996338
74,30.43247652053833
75,76.9931058883667
76,29.761271953582764
77,38.82973122596741
78,30.781249523162842
79,16.763325691223145
80,32.11813831329346
81,48.99694883823395
82,57.47826075553894
83,63.9342942237854
84,75.8690071105957
85,35.53813934326172
86,76.67238521575928
87,49.51270991563797
88,71.21582078933716
89,48.99800115823746
90,82.03110694885254
91,66.05537223815918
92,38.94122242927551
93,29.540339469909668
94,40.19204807281494
95,59.27473211288452
96,38.874358892440796
97,72.82132530212402
98,38.51769304275513
99,37.03849983215332
100,39.0728759765625
101,23.259861946105957
102,39.87272071838379
103,56.794349670410156
104,29.484227657318115
105,78.74714183807373
106,30.52251148223877
107,38.60697913169861
108,29.96422004699707
109,16.79120635986328
110,32.264625549316406
111,48.77064836025238
112,56.58146381378174
113,64.20947885513306
114,76.46854305267334
115,34.59494590759277
116,77.27058219909668
117,49.467847019433975
118,71.20996284484863
119,48.89912948012352
120,80.88160514831543
121,67.1564712524414
122,37.586015939712524
123,28.186636447906494
124,39.11321997642517
125,59.96755027770996
126,37.819613456726074
127,73.48932266235352
128,37.76477122306824
129,35.182249546051025
130,38.186384439468384
131,22.820860862731934
132,39.133121967315674
133,57.01128315925598
134,28.255911827087402
135,79.52242755889893
136,29.209879875183105
137,38.298654556274414
138,29.529245853424072
139,15.036609649658203
140,31.260586738586426
141,49.38774508237839
142,56.26254844665527
143,64.20713138580322
144,76.88566875457764
145,34.17127561569214
146,78.00217723846436
147,49.195157289505005
148,71.18766117095947
149,49.751064240932465
150,84.48246002197266
151,66.54442119598389
152,37.6016263961792
153,28.971435070037842
154,37.631556272506714
155,59.55290937423706
156,38.516876220703125
157,73.85388565063477
158,38.19423294067383
159,36.75471782684326
160,38.36029314994812
161,23.062362670898438
162,38.50162482261658
163,57.04781627655029
164,29.4158935546875
165,80.50663375854492
166,30.50404644012451
167,39.11314415931702
168,29.232792377471924
169,15.415111541748047
170,30.672805309295654
171,48.56665849685669
172,54.736189126968384
173,63.689446449279785
174,75.93609809875488
175,33.363285541534424
176,76.02920436859131
177,48.647240817546844
178,70.41355419158936
179,48.22205141186714
180,81.87684917449951
181,68.04176616668701
182,35.1948766708374
183,26.864014148712158
184,35.39692497253418
185,60.585715770721436
186,36.71470355987549
187,75.55651760101318
188,36.95712733268738
189,35.39843273162842
190,36.58424162864685
191,20.55625820159912
192,36.94941258430481
193,57.40156102180481
194,25.891778469085693
195,82.99726009368896
196,27.725731372833252
197,37.881858587265015
198,26.211605072021484
199,12.783156394958496
200,27.397014141082764
201,49.52796596288681
202,56.23620414733887
203,64.81234931945801
204,75.41266536712646
205,30.25934600830078
206,76.22809410095215
207,47.82255320996046
208,71.05088996887207
209,48.420719191432
210,82.45909881591797
211,67.56261920928955
212,36.660648822784424
213,29.636303901672363
214,36.2953040599823
215,60.40179777145386
216,37.26130199432373
217,73.31890869140625
218,36.65178108215332
219,36.11899280548096
220,37.01708936691284
221,23.15694522857666
222,37.645708322525024
223,56.78534388542175
224,28.901008129119873
225,79.14487838745117
226,28.998201370239258
227,38.555628061294556
228,29.260517120361328
229,16.660137176513672
230,29.18662691116333
231,48.853516817092896
232,58.48408627510071
233,64.09730815887451
234,74.46707153320312
235,33.85376787185669
236,74.44391441345215
237,48.5598219037056
238,70.05708503723145
239,48.95646008849144
240,81.16949844360352
241,65.45573043823242
242,39.042407512664795
243,30.443106651306152
244,37.98095369338989
245,58.833160400390625
246,39.28217697143555
247,73.17657852172852
248,39.62374448776245
249,37.06116342544556
250,38.15188479423523
251,23.30152702331543
252,38.002816915512085
253,57.26027011871338
254,31.27320384979248
255,79.15619087219238
256,32.816802978515625
257,40.514225006103516
258,30.39133358001709
259,17.1192626953125
260,30.049684524536133
261,48.09126403927803
262,60.16246318817139
263,61.369385719299316
264,77.2466983795166
265,31.804474353790283
266,75.85540008544922
267,47.13138636946678
268,71.89707469940186
269,47.45471200346947
270,81.9750280380249
271,66.13310623168945
272,36.46310305595398
273,29.5361909866333
274,35.95631217956543
275,60.04831409454346
276,37.05475187301636
277,73.13199234008789
278,37.180057525634766
279,36.092594146728516
280,36.402565240859985
281,23.13606834411621
282,36.69374871253967
283,57.563026428222656
284,27.738012313842773
285,80.11584663391113
286,29.254833698272705
287,38.54415678977966
288,27.41996955871582
289,16.10149383544922
290,28.05717372894287
291,48.48867988586426
292,57.04811382293701
293,62.652377128601074
294,74.14607906341553
295,32.654056549072266
296,73.74153900146484
297,47.497796058654785
298,68.7864203453064
299,47.95307908952236
300,79.80978584289551
301,66.98384857177734
302,38.39207124710083
303,30.11246109008789
304,36.99158549308777
305,59.63093090057373
306,39.15648865699768
307,73.78197383880615
308,39.31032657623291
309,36.32998609542847
310,37.925698041915894
311,22.99142360687256
312,37.93421387672424
313,57.21428346633911
314,30.42171049118042
315,80.17122745513916
316,32.50053119659424
317,40.10621523857117
318,29.457199573516846
319,16.47575283050537
320,29.954166412353516
321,48.19686287641525
322,53.79553771018982
323,61.00326490402222
324,79.61256694793701
325,32.08683156967163
326,78.30641269683838
327,47.395639568567276
328,72.49019050598145
329,47.367819517850876
330,85.94212532043457
331,65.80642032623291
332,38.05966830253601
333,30.643641471862793
334,38.236937284469604
335,59.152682304382324
336,39.130019187927246
337,72.90339660644531
338,38.5011191368103
339,36.477782249450684
340,38.72555994987488
341,23.3781795501709
342,38.73099088668823
343,56.48730683326721
344,31.46354055404663
345,78.33767795562744
346,31.99537754058838
347,40.29018831253052
348,31.33522653579712
349,16.68717670440674
350,31.922003746032715
351,48.511395782232285
352,60.963741302490234
353,62.079874992370605
354,78.07419776916504
355,34.51899433135986
356,77.82947158813477
357,48.33329191803932
358,72.93863868713379
359,48.509387880563736
360,83.88414573669434
361,66.07040977478027
362,37.32252073287964
363,30.044669151306152
364,36.546295166015625
365,60.52125263214111
366,36.7327094078064
367,73.17744827270508
368,37.15046167373657
369,35.420820236206055
370,36.96202611923218
371,23.42204475402832
372,36.91101551055908
373,56.638070583343506
374,29.45493793487549
375,78.3839693069458
376,30.110761642456055
377,39.54690456390381
378,29.440983295440674
379,17.217069625854492
380,29.116198539733887
381,47.7400289028883
382,62.39373207092285
383,60.93747425079346
384,77.30615901947021
385,34.13289499282837
386,77.03581237792969
387,47.938835464417934
388,72.44065189361572
389,47.348233222961426
390,86.77757835388184
391,66.65517139434814
392,36.79724407196045
393,27.552144527435303
394,35.699963092803955
395,60.25641059875488
396,37.411372661590576
397,73.46399688720703
398,37.81698489189148
399,35.338133811950684
400,36.48868274688721
401,22.695648193359375
402,36.4617440700531
403,56.783400535583496
404,28.403964042663574
405,80.50301456451416
406,29.315653324127197
407,38.271912574768066
408,27.34281063079834
409,16.012043952941895
410,27.9175443649292
411,44.83482599258423
412,63.180214405059814
413,61.77543926239014
414,73.47201633453369
415,30.66771697998047
416,72.75991630554199
417,46.028808295726776
418,69.35315322875977
419,44.81588637828827
420,79.0182638168335
421,66.24477767944336
422,39.49602699279785
423,30.37522029876709
424,38.13681077957153
425,59.28569412231445
426,39.55857753753662
427,73.43170166015625
428,39.50303864479065
429,36.66849660873413
430,38.77638244628906
431,22.92806053161621
432,38.84718704223633
433,56.56436347961426
434,31.60283660888672
435,79.9301176071167
436,32.68998956680298
437,40.70905065536499
438,31.189079761505127
439,16.348071098327637
440,30.66086769104004
441,47.52889886498451
442,63.019559383392334
443,61.24441337585449
444,80.72477531433105
445,32.64960479736328
446,79.45131397247314
447,47.37835568189621
448,77.029709815979
449,47.1881999373436
450,85.74089813232422
451,66.44955825805664
452,36.94231152534485
453,29.66390562057495
454,33.79897356033325
455,60.34550857543945
456,37.00209188461304
457,71.81857681274414
458,37.75456166267395
459,36.053114891052246
460,35.05953025817871
461,24.200194358825684
462,36.0665717124939
463,57.919063568115234
464,27.361764907836914
465,78.94103622436523
466,29.672119617462158
467,38.50640916824341
468,26.674837589263916
469,17.796838760375977
470,27.310579776763916
471,46.35605978965759
472,51.0733802318573
473,59.89001512527466
474,72.06549739837646
475,31.957308769226074
476,70.6858263015747
477,46.493615448474884
478,65.77510213851929
479,44.98754596710205
480,74.95800018310547
481,65.66920852661133
482,37.91012191772461
483,29.857573986053467
484,37.710585594177246
485,59.18003225326538
486,38.99103856086731
487,74.1328182220459
488,38.54499363899231
489,36.37101459503174
490,38.052464962005615
491,22.474974632263184
492,38.037458181381226
493,56.54440641403198
494,30.966211795806885
495,81.05115509033203
496,32.09570074081421
497,40.96859121322632
498,30.14743995666504
499,14.970617294311523
500,31.497015953063965
501,47.53253947198391
502,59.420469760894775
503,60.99962139129639
504,79.79684829711914
505,33.25280141830444
506,78.74008369445801
507,47.19193321466446
508,74.3466682434082
509,47.329220205545425
510,87.10356330871582
511,64.406982421875
512,36.94298529624939
513,31.95412588119507
514,38.23230457305908
515,59.53724813461304
516,37.0078911781311
517,70.86077499389648
518,36.557024002075195
519,37.450382709503174
520,37.63995909690857
521,25.420429229736328
522,38.187978744506836
523,55.70597219467163
524,29.468637943267822
525,75.00780773162842
526,28.98067331314087
527,39.3375449180603
528,31.002582550048828
529,19.80329990386963
530,31.22632884979248
531,49.6192769408226
532,61.48064947128296
533,63.54957103729248
534,70.0248384475708
535,36.05318069458008
536,70.84851264953613
537,49.89464074373245
538,67.96939659118652
539,49.98559284210205
540,75.30392646789551
541,65.12219524383545
542,36.320335149765015
543,29.871760368347168
544,37.57000708580017
545,59.246745586395264
546,37.71472191810608
547,71.72542190551758
548,36.71747016906738
549,36.6367506980896
550,37.7242169380188
551,24.128190994262695
552,38.94239902496338
553,55.99528455734253
554,30.008349895477295
555,76.84679889678955
556,29.503319263458252
557,38.62908625602722
558,29.99943494796753
559,18.044397354125977
560,31.218615531921387
561,47.668983444571495
562,59.13707184791565
563,62.93576145172119
564,74.1560525894165
565,36.248916149139404
566,74.54265403747559
567,49.06856194138527
568,70.65604305267334
569,47.93222862482071
570,79.50983619689941
571,65.76975917816162
572,35.175825119018555
573,29.06904172897339
574,35.46058416366577
575,60.398693561553955
576,36.29117202758789
577,72.75022315979004
578,36.08295679092407
579,35.390061378479004
580,36.158647298812866
581,23.41813087463379
582,36.62854313850403
583,57.18809223175049
584,26.34665536880493
585,78.7611608505249
586,27.847224712371826
587,38.156980991363525
588,26.681333541870117
589,16.331477165222168
590,28.216522693634033
591,48.0389683842659
592,53.808738470077515
593,63.08070659637451
594,72.26263332366943
595,33.48562431335449
596,72.74442100524902
597,48.550585493445396
598,66.59229326248169
599,48.1385900080204
600,79.75695991516113
601,64.80749702453613
602,36.74187684059143
603,30.776397228240967
604,37.562602043151855
605,58.68136167526245
606,37.3653244972229
607,71.4573826789856
608,36.45667290687561
609,37.32158946990967
610,37.30493760108948
611,24.197012901306152
612,38.07654619216919
613,55.37097787857056
614,30.10508680343628
615,76.5869779586792
616,28.95120334625244
617,39.44082498550415
618,30.93955421447754
619,18.589442253112793
620,31.052845001220703
621,48.43065020442009
622,59.49584770202637
623,63.233848571777344
624,71.97261714935303
625,35.311562061309814
626,72.49233341217041
627,49.101873368024826
628,68.62876081466675
629,48.12683106958866
630,77.84466361999512
631,66.50672721862793
632,37.373478412628174
633,30.076568126678467
634,35.66451930999756
635,60.22321271896362
636,37.08084011077881
637,73.10050964355469
638,37.552732944488525
639,35.59706783294678
640,36.27755069732666
641,23.9137601852417
642,36.265477895736694
643,57.52557921409607
644,28.557170391082764
645,79.93579959869385
646,30.700655937194824
647,39.39892530441284
648,27.665167808532715
649,17.345895767211914
650,28.03031015396118
651,48.02899503707886
652,61.26931858062744
653,61.35693883895874
654,71.45266342163086
655,32.94954299926758
656,70.35743522644043
657,47.23408001661301
658,67.33399057388306
659,47.437730848789215
660,77.11720275878906
661,66.29505729675293
662,37.14837384223938
663,29.11358070373535
664,36.53477168083191
665,59.832295417785645
666,37.82013273239136
667,72.75028038024902
668,37.95469522476196
669,35.888322830200195
670,37.36435031890869
671,23.748510360717773
672,37.88701128959656
673,56.75592613220215
674,28.50028896331787
675,78.6753158569336
676,30.095375061035156
677,39.3969841003418
678,28.609166622161865
679,16.835065841674805
680,29.694324016571045
681,47.63995184004307
682,54.45369029045105
683,61.63622188568115
684,76.96671867370605
685,33.49614858627319
686,77.00081634521484
687,48.09480109065771
688,70.51250410079956
689,47.5770083963871
690,83.53423690795898
691,64.2179946899414
692,41.07889795303345
693,31.787890434265137
694,34.51754379272461
695,58.793094635009766
696,38.74025559425354
697,71.00973272323608
698,40.017640113830566
699,38.55630826950073
700,35.18231391906738
701,24.89933967590332
702,35.174142837524414
703,57.55297780036926
704,31.4274959564209
705,77.92093276977539
706,33.43160533905029
707,40.76332640647888
708,29.246016025543213
709,21.488459587097168
710,27.445345401763916
711,42.29569888114929
712,63.52841377258301
713,56.761653900146484
714,72.89784908294678
715,29.628119945526123
716,69.17846202850342
717,43.810009360313416
718,70.5291109085083
719,41.247626066207886
720,73.30644035339355
721,64.95982360839844
722,35.65270757675171
723,29.58968210220337
724,38.34188675880432
725,58.92175483703613
726,36.677255630493164
727,70.9831109046936
728,35.03745746612549
729,36.93289804458618
730,37.49420428276062
731,24.452808380126953
732,39.259207248687744
733,56.42388153076172
734,27.72195053100586
735,75.53126335144043
736,26.805469036102295
737,37.57935547828674
738,29.329453468322754
739,18.529995918273926
740,30.978341102600098
741,48.69286251068115
742,48.28768381476402
743,64.90420532226562
744,68.75753116607666
745,36.429532527923584
746,70.13974857330322
747,51.276567578315735
748,64.21603202819824
749,49.86592251062393
750,72.33774375915527
751,66.55087566375732
752,34.497419357299805
753,27.461477279663086
754,39.61241340637207
755,59.606781005859375
756,36.36137294769287
757,72.97306823730469
758,35.122525691986084
759,36.13174295425415
760,38.108115434646606
761,22.629658699035645
762,39.78712606430054
763,55.81201887130737
764,27.853722095489502
765,78.24605369567871
766,25.9589524269104
767,37.13156747817993
768,29.802250385284424
769,15.019274711608887
770,32.55552864074707
771,49.45047444105148
772,60.3966908454895
773,66.87328433990479
774,72.28665161132812
775,36.98934030532837
776,75.46942806243896
777,51.10009431838989
778,70.7947096824646
779,51.86327004432678
780,76.7003173828125
781,66.71145915985107
782,37.47123742103577
783,28.20186138153076
784,36.43506145477295
785,59.59306812286377
786,38.269516468048096
787,74.21214866638184
788,37.85318684577942
789,35.83796453475952
790,37.650455474853516
791,22.303590774536133
792,37.70283079147339
793,56.684542179107666
794,29.481170654296875
795,80.8808012008667
796,29.969730377197266
797,38.85223889350891
798,29.203824520111084
799,15.455849647521973
800,29.247518062591553
801,45.86848711967468
802,59.97417426109314
803,62.73452138900757
804,77.91057586669922
805,31.977158546447754
806,77.48460102081299
807,47.06157258152962
808,73.13316535949707
809,46.471511006355286
810,83.58394432067871
811,68.04818916320801
812,36.36617660522461
813,28.85049533843994
814,36.300050497055054
815,60.349624156951904
816,36.973464488983154
817,73.64688777923584
818,37.41338324546814
819,35.67711782455444
820,36.399128437042236
821,22.87716007232666
822,37.47559189796448
823,57.535752296447754
824,27.578258514404297
825,80.90812683105469
826,29.19801092147827
827,38.56804704666138
828,27.59306001663208
829,15.398697853088379
830,29.14402198791504
831,47.61015182733536
832,53.266028881073
833,63.50130558013916
834,75.4641923904419
835,32.867554664611816
